Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description
359,64000,2024-11-13T04:43:47.000Z,1811,16,1,0,"['#迷因', '#梗圖', '#迷因梗', '#迷因梗圖']",文字的圖像.
360,932000,2024-11-04T03:38:39.000Z,,649,0,1,[],
361,323,2024-10-18T11:39:09.000Z,90,0,1,0,"['#理想混蛋', '#阿哲', '#吉他手阿哲', '#郭哲成', '#理想混蛋七週年', '#打狗祭', '#頑強']",1 人、吉他、麥克風、音樂會和文字的圖像.
362,219000,2024-11-15T15:47:42.000Z,295,5,1,0,"['#vanlifebuilds', '#vanlife', '#outboundliving', '#vanconversion', '#tinyhome', '#vanclan', '#camperconversion', '#rvlife', '#camper', '#vanlifeideas', '#builtnotbought', '#livingvanlife', '#sprintervan', '#sprintercamper', '#vanlifemagazine', '#vanlifevirals', '#packthevan', '#projectvanlife', '#tinyhome', '#carpentry', '#woodwork', '#vandesign', '#smallspaces', '#vwcrafter', '#vanliferules']",
363,45000,2024-11-11T07:14:21.000Z,3302,48,0,1,"['#水晶', '#雙11', '#1111']",
364,6300,2024-10-24T10:33:49.000Z,213,16,1,0,[],足鍊的圖像.
365,215000,2024-11-08T05:10:08.000Z,288000,1161,0,1,"['#trendingsongs', '#sidsriramn', '#Telugusongslyrics', '#telugulovestatus', '#lovefail', '#lovefailiure', '#telugudubsmash', '#telugucomedy', '#telugujokes', '#telugumovie', '#telugubgm', '#telugumemes', '#telugucinema', '#telugulovesongs', '#telugusongslyrics']",
366,197000,2024-11-10T11:04:11.000Z,4,202,0,1,[],
367,74000,2024-11-03T13:59:47.000Z,2176,15,1,0,[],2 個人、毛髮、高領上衣和文字的圖像.
368,468000,2024-10-17T09:06:28.000Z,43000,160,1,0,[],2 個人、報紙和文字的圖像.
369,7303,2024-10-31T01:52:19.000Z,23000,126,0,1,"['#愛情', '#失望', '#情感共鳴', '#情感', '#感情', '#愛情', '#喜歡', '#失戀', '#分手', '#放棄', '#暗戀', '#分別', '#喜歡一個人', '#回憶', '#語錄', '#愛情心理學', '#愛情', '#情感共鳴', '#語錄分享', '#情感語錄', '#傷心', '#抒發', '#愛而不得']",
370,1404000,2024-11-10T16:58:25.000Z,18000,871,0,1,"['#sea', '#powerofsea', '#fishing', '#fish']",
371,344000,2024-11-10T09:02:34.000Z,37000,216,0,1,[],
372,14000,2024-11-15T11:00:10.000Z,139,1,1,0,"['#戒指戴法', '#MINIYANG熱蠟除毛', '#台灣熱蠟第一品牌', '#熱蠟除毛', '#蜜蠟除毛', '#居家除毛首選', '#全台熱銷突破20萬組']",文字的圖像.
373,27000,2024-09-25T09:30:00.000Z,36000,22,0,1,[],
374,64000,2024-11-13T04:43:47.000Z,1811,16,1,0,"['#迷因', '#梗圖', '#迷因梗', '#迷因梗圖']",文字的圖像.
375,932000,2024-11-04T03:38:39.000Z,,649,0,1,[],
376,323,2024-10-18T11:39:09.000Z,90,0,1,0,"['#理想混蛋', '#阿哲', '#吉他手阿哲', '#郭哲成', '#理想混蛋七週年', '#打狗祭', '#頑強']",1 人、吉他、麥克風、音樂會和文字的圖像.
377,219000,2024-11-15T15:47:42.000Z,295,5,1,0,"['#vanlifebuilds', '#vanlife', '#outboundliving', '#vanconversion', '#tinyhome', '#vanclan', '#camperconversion', '#rvlife', '#camper', '#vanlifeideas', '#builtnotbought', '#livingvanlife', '#sprintervan', '#sprintercamper', '#vanlifemagazine', '#vanlifevirals', '#packthevan', '#projectvanlife', '#tinyhome', '#carpentry', '#woodwork', '#vandesign', '#smallspaces', '#vwcrafter', '#vanliferules']",
378,45000,2024-11-11T07:14:21.000Z,3302,48,0,1,"['#水晶', '#雙11', '#1111']",
379,6300,2024-10-24T10:33:49.000Z,213,16,1,0,[],足鍊的圖像.
380,215000,2024-11-08T05:10:08.000Z,288000,1161,0,1,"['#trendingsongs', '#sidsriramn', '#Telugusongslyrics', '#telugulovestatus', '#lovefail', '#lovefailiure', '#telugudubsmash', '#telugucomedy', '#telugujokes', '#telugumovie', '#telugubgm', '#telugumemes', '#telugucinema', '#telugulovesongs', '#telugusongslyrics']",
381,197000,2024-11-10T11:04:11.000Z,4,202,0,1,[],
382,74000,2024-11-03T13:59:47.000Z,2176,15,1,0,[],2 個人、毛髮、高領上衣和文字的圖像.
383,468000,2024-10-17T09:06:28.000Z,43000,160,1,0,[],2 個人、報紙和文字的圖像.
